content,score,label,text_clean,text_StopWord,text_tokens,text_steamindo
"Gila sih cuy, ini game seru bet parah. Dari segi gameplay, story, karakter dan grafik udah ""WAW"" pake banget‼️ Yah, sayangnya Genshin bukan game yang friendly buat user HP kentang. 🥲 But, dari semua game genre Open-World, menurutku Genshin paling mantap. Gak cuman itu, aku juga baru sadar ternyata Genshin gak pake Google Translate buat B. IndoNya, pantesan nyambung kayak kita ngobrol sehari-hari. 🤣 Great job, Hoyoverse!",5,Positif,gila sih cuy ini game seru bet parah dari segi gameplay story karakter dan grafik udah waw pake banget yah sayangnya genshin bukan game yang friendly buat user hp kentang  but dari semua game genre openworld menurutku genshin paling mantap gak cuman itu aku juga baru sadar ternyata genshin gak pake google translate buat b indonya pantesan nyambung kayak kita ngobrol seharihari  great job hoyoverse,gila sih cuy game seru bet parah segi gameplay story karakter grafik udah waw pake banget yah sayangnya genshin game friendly user hp kentang but game genre openworld menurutku genshin mantap gak cuman sadar genshin gak pake google translate b indonya pantesan nyambung kayak ngobrol seharihari great job hoyoverse,"['gila', 'sih', 'cuy', 'game', 'seru', 'bet', 'parah', 'segi', 'gameplay', 'story', 'karakter', 'grafik', 'udah', 'waw', 'pake', 'banget', 'yah', 'sayangnya', 'genshin', 'game', 'friendly', 'user', 'hp', 'kentang', 'but', 'game', 'genre', 'openworld', 'menurutku', 'genshin', 'mantap', 'gak', 'cuman', 'sadar', 'genshin', 'gak', 'pake', 'google', 'translate', 'b', 'indonya', 'pantesan', 'nyambung', 'kayak', 'ngobrol', 'seharihari', 'great', 'job', 'hoyoverse']",gila sih cuy game seru bet parah segi gameplay story karakter grafik udah waw pake banget yah sayang genshin game friendly user hp kentang but game genre openworld turut genshin mantap gak cuman sadar genshin gak pake google translate b indonya pantesan nyambung kayak ngobrol seharihari great job hoyoverse
"game bagus, mudah di mainkan tetapi lumayan sulit di mencari primonya karena kita harus menyelesaikan quest untuk mendapatkan primo dan juga harta karun tetapi menurutku game ini sudah bagus kok buat orang yang suka tempat yang indah, pencinta game rpg, dan juga characternya bagus2 cuma ada beberapa yang mungkin skillnya agak tidak berguna",5,Positif,game bagus mudah di mainkan tetapi lumayan sulit di mencari primonya karena kita harus menyelesaikan quest untuk mendapatkan primo dan juga harta karun tetapi menurutku game ini sudah bagus kok buat orang yang suka tempat yang indah pencinta game rpg dan juga characternya bagus cuma ada beberapa yang mungkin skillnya agak tidak berguna,game bagus mudah mainkan lumayan sulit mencari primonya menyelesaikan quest primo harta karun menurutku game bagus orang suka indah pencinta game rpg characternya bagus skillnya berguna,"['game', 'bagus', 'mudah', 'mainkan', 'lumayan', 'sulit', 'mencari', 'primonya', 'menyelesaikan', 'quest', 'primo', 'harta', 'karun', 'menurutku', 'game', 'bagus', 'orang', 'suka', 'indah', 'pencinta', 'game', 'rpg', 'characternya', 'bagus', 'skillnya', 'berguna']",game bagus mudah main lumayan sulit cari primonya selesai quest primo harta karun turut game bagus orang suka indah cinta game rpg characternya bagus skillnya guna
"Game yg bagussss, tapi kekurangan nya cuma 1 tolong developer kasih mode hd gtu, jadi sekian terimakasih, maaf jika ada kata kata yg menyinggung❤🙏",5,Positif,game yg bagussss tapi kekurangan nya cuma  tolong developer kasih mode hd gtu jadi sekian terimakasih maaf jika ada kata kata yg menyinggung,game yg bagussss kekurangan nya tolong developer kasih mode hd gtu sekian terimakasih maaf yg menyinggung,"['game', 'yg', 'bagussss', 'kekurangan', 'nya', 'tolong', 'developer', 'kasih', 'mode', 'hd', 'gtu', 'sekian', 'terimakasih', 'maaf', 'yg', 'menyinggung']",game yg bagussss kurang nya tolong developer kasih mode hd gtu sekian terimakasih maaf yg singgung
"Apkny bagus tapi pas masuk harus bersihin data dan sy gk tau caranya nanganin ny gimana ini? Dan saya suka grafiknya dan karakter nya bagus"" Tapi kenapa saat masuk harus bersihin data dan saya sudah main game ini dari tahun lalu saat ganti HP susah ingin login lagi karena data yang harus di bersihin🥺",1,Negatif,apkny bagus tapi pas masuk harus bersihin data dan sy gk tau caranya nanganin ny gimana ini dan saya suka grafiknya dan karakter nya bagus tapi kenapa saat masuk harus bersihin data dan saya sudah main game ini dari tahun lalu saat ganti hp susah ingin login lagi karena data yang harus di bersihin,apkny bagus pas masuk bersihin data sy gk tau nanganin ny gimana suka grafiknya karakter nya bagus masuk bersihin data main game ganti hp susah login data bersihin,"['apkny', 'bagus', 'pas', 'masuk', 'bersihin', 'data', 'sy', 'gk', 'tau', 'nanganin', 'ny', 'gimana', 'suka', 'grafiknya', 'karakter', 'nya', 'bagus', 'masuk', 'bersihin', 'data', 'main', 'game', 'ganti', 'hp', 'susah', 'login', 'data', 'bersihin']",apkny bagus pas masuk bersihin data sy gk tau nanganin ny gimana suka grafik karakter nya bagus masuk bersihin data main game ganti hp susah login data bersihin
"endgame konten di tambahin Saya sudah mulai jenuh terhadap game ini. Game ini yang membuat saya suka adalah combat systemnya yang berbeda dari game lain tetapi masih belum ada endgame konten tersebut, mohon untuk menambahkan endgame konten",4,Positif,endgame konten di tambahin saya sudah mulai jenuh terhadap game ini game ini yang membuat saya suka adalah combat systemnya yang berbeda dari game lain tetapi masih belum ada endgame konten tersebut mohon untuk menambahkan endgame konten,endgame konten tambahin jenuh game game suka combat systemnya berbeda game endgame konten mohon endgame konten,"['endgame', 'konten', 'tambahin', 'jenuh', 'game', 'game', 'suka', 'combat', 'systemnya', 'berbeda', 'game', 'endgame', 'konten', 'mohon', 'endgame', 'konten']",endgame konten tambahin jenuh game game suka combat systemnya beda game endgame konten mohon endgame konten
"buatlah game terpisah untuk TCG, ngapain bikin event tcg yg tidak dinikmati semua orang. Lebih baik gamenya dibuat terpisah agar player genshit yg tidak suka TCG tidak dipaksa untuk memainkannya hanya untuk primo event. Tolong lebih kreatif dan memahami player kalian. (Sepertinya game ini umurnya sudah tidak panjang lagi)",1,Negatif,buatlah game terpisah untuk tcg ngapain bikin event tcg yg tidak dinikmati semua orang lebih baik gamenya dibuat terpisah agar player genshit yg tidak suka tcg tidak dipaksa untuk memainkannya hanya untuk primo event tolong lebih kreatif dan memahami player kalian sepertinya game ini umurnya sudah tidak panjang lagi,buatlah game terpisah tcg ngapain bikin event tcg yg dinikmati orang gamenya terpisah player genshit yg suka tcg dipaksa memainkannya primo event tolong kreatif memahami player game umurnya,"['buatlah', 'game', 'terpisah', 'tcg', 'ngapain', 'bikin', 'event', 'tcg', 'yg', 'dinikmati', 'orang', 'gamenya', 'terpisah', 'player', 'genshit', 'yg', 'suka', 'tcg', 'dipaksa', 'memainkannya', 'primo', 'event', 'tolong', 'kreatif', 'memahami', 'player', 'game', 'umurnya']",buat game pisah tcg ngapain bikin event tcg yg nikmat orang gamenya pisah player genshit yg suka tcg paksa main primo event tolong kreatif paham player game umur
"Salah satu game terbagus yang pernah kumainkan. Tapi susah banget buat dapet artefak yang dibutuhkan. Kalau dapet juga, sub-stats yang ter-upgrade malah beda dari yang dibutuhkan. Jadi sia-sia Mora aja...",5,Positif,salah satu game terbagus yang pernah kumainkan tapi susah banget buat dapet artefak yang dibutuhkan kalau dapet juga substats yang terupgrade malah beda dari yang dibutuhkan jadi siasia mora aja,salah game terbagus kumainkan susah banget dapet artefak dibutuhkan dapet substats terupgrade beda dibutuhkan siasia mora aja,"['salah', 'game', 'terbagus', 'kumainkan', 'susah', 'banget', 'dapet', 'artefak', 'dibutuhkan', 'dapet', 'substats', 'terupgrade', 'beda', 'dibutuhkan', 'siasia', 'mora', 'aja']",salah game bagus main susah banget dapet artefak butuh dapet substats terupgrade beda butuh siasia mora aja
"Tentang game ini bagus sekali, dari grafik, karakter, dan Skill nya juga, tapi sayang nya ada bug yaitu ketika saya masuk ke pintu rahasia polisi setelah bertemu dengan yoimiya, itu gelap terus dan terulang terus jadi mohon di perbaiki, dan yah gk bisa main :)",4,Positif,tentang game ini bagus sekali dari grafik karakter dan skill nya juga tapi sayang nya ada bug yaitu ketika saya masuk ke pintu rahasia polisi setelah bertemu dengan yoimiya itu gelap terus dan terulang terus jadi mohon di perbaiki dan yah gk bisa main ,game bagus grafik karakter skill nya sayang nya bug masuk pintu rahasia polisi bertemu yoimiya gelap terulang mohon perbaiki yah gk main,"['game', 'bagus', 'grafik', 'karakter', 'skill', 'nya', 'sayang', 'nya', 'bug', 'masuk', 'pintu', 'rahasia', 'polisi', 'bertemu', 'yoimiya', 'gelap', 'terulang', 'mohon', 'perbaiki', 'yah', 'gk', 'main']",game bagus grafik karakter skill nya sayang nya bug masuk pintu rahasia polisi temu yoimiya gelap ulang mohon baik yah gk main
"Gem nya awal awal seru tapi pas udh ar tinggi jadi bosen main, ya jujur genshin game rpg pertama gw yg dapet rating bagus dari segi grafik, karakter, world, dll juga udh bagus. Tapi kayanya user hp kaya gw udh kaga kuat maen😁😁😁",5,Positif,gem nya awal awal seru tapi pas udh ar tinggi jadi bosen main ya jujur genshin game rpg pertama gw yg dapet rating bagus dari segi grafik karakter world dll juga udh bagus tapi kayanya user hp kaya gw udh kaga kuat maen,gem nya seru pas udh ar bosen main ya jujur genshin game rpg gw yg dapet rating bagus segi grafik karakter world dll udh bagus kayanya user hp kaya gw udh kaga kuat maen,"['gem', 'nya', 'seru', 'pas', 'udh', 'ar', 'bosen', 'main', 'ya', 'jujur', 'genshin', 'game', 'rpg', 'gw', 'yg', 'dapet', 'rating', 'bagus', 'segi', 'grafik', 'karakter', 'world', 'dll', 'udh', 'bagus', 'kayanya', 'user', 'hp', 'kaya', 'gw', 'udh', 'kaga', 'kuat', 'maen']",gem nya seru pas udh ar bosen main ya jujur genshin game rpg gw yg dapet rating bagus segi grafik karakter world dll udh bagus kaya user hp kaya gw udh kaga kuat maen
"Beberapa kali saya log out dari akun saya, dan tidak bisa log in kembali padahal email dan password sudah benar. Tolong segera diperbaiki, ini sangat mengganggu saya.",2,Negatif,beberapa kali saya log out dari akun saya dan tidak bisa log in kembali padahal email dan password sudah benar tolong segera diperbaiki ini sangat mengganggu saya,kali log out akun log in email password tolong diperbaiki mengganggu,"['kali', 'log', 'out', 'akun', 'log', 'in', 'email', 'password', 'tolong', 'diperbaiki', 'mengganggu']",kali log out akun log in email password tolong baik ganggu
"Mohon di perbaiki lagi, supaya dapat misi utama sambil Mabar, biar ada yang bantuin kalo misinya susah, jadi enak ada yang bantuin, biar GK bosen 🙏🙏",5,Positif,mohon di perbaiki lagi supaya dapat misi utama sambil mabar biar ada yang bantuin kalo misinya susah jadi enak ada yang bantuin biar gk bosen ,mohon perbaiki misi utama mabar biar bantuin kalo misinya susah enak bantuin biar gk bosen,"['mohon', 'perbaiki', 'misi', 'utama', 'mabar', 'biar', 'bantuin', 'kalo', 'misinya', 'susah', 'enak', 'bantuin', 'biar', 'gk', 'bosen']",mohon baik misi utama mabar biar bantuin kalo misi susah enak bantuin biar gk bosen
"Cuma mau tanya hp ku si emg kentang ya tapi Masi lumayan banyak sisa memori nya sekitar 70gb trus nyoba download genshin masuk 22 GB jadi sisa 48Gb tapi knp Masi lag ya? Padahal kan Masi lumayan, Apa itu karna hp ku aja yg kentang🥔😐 [Voice Jepang 3Gb = 45 GB] Tapi Masi baguss kok Oh ya sekalian bikin server khusus Sama negara gitu Udh ad blm ya? Wajar Masi baru download Wkwkwk",4,Positif,cuma mau tanya hp ku si emg kentang ya tapi masi lumayan banyak sisa memori nya sekitar gb trus nyoba download genshin masuk  gb jadi sisa gb tapi knp masi lag ya padahal kan masi lumayan apa itu karna hp ku aja yg kentang voice jepang gb   gb tapi masi baguss kok oh ya sekalian bikin server khusus sama negara gitu udh ad blm ya wajar masi baru download wkwkwk,hp ku si emg kentang ya masi lumayan sisa memori nya gb trus nyoba download genshin masuk gb sisa gb knp masi lag ya masi lumayan karna hp ku aja yg kentang voice jepang gb gb masi baguss oh ya bikin server khusus negara gitu udh ad blm ya wajar masi download wkwkwk,"['hp', 'ku', 'si', 'emg', 'kentang', 'ya', 'masi', 'lumayan', 'sisa', 'memori', 'nya', 'gb', 'trus', 'nyoba', 'download', 'genshin', 'masuk', 'gb', 'sisa', 'gb', 'knp', 'masi', 'lag', 'ya', 'masi', 'lumayan', 'karna', 'hp', 'ku', 'aja', 'yg', 'kentang', 'voice', 'jepang', 'gb', 'gb', 'masi', 'baguss', 'oh', 'ya', 'bikin', 'server', 'khusus', 'negara', 'gitu', 'udh', 'ad', 'blm', 'ya', 'wajar', 'masi', 'download', 'wkwkwk']",hp ku si emg kentang ya mas lumayan sisa memori nya gb trus nyoba download genshin masuk gb sisa gb knp mas lag ya mas lumayan karna hp ku aja yg kentang voice jepang gb gb mas baguss oh ya bikin server khusus negara gitu udh ad blm ya wajar mas download wkwkwk
"Udah 2 tahun main genshin impact, pendapatku masih sama, masih seru. Kadang emang bosan sih, tapi pas bosan2nya malah muncul quest sama map baru, otomatis bosannya ilang dong. Meskipun nyerah sama artefak, spyrall, dan pergachaan, tp menurutku fitur2 yg lain seru kok. Yg bilang ini game ga seru berarti ga ngerti maen. Soal jaringan sm update ga pernah ada gangguan sih walaupun mainnya di hp",5,Positif,udah  tahun main genshin impact pendapatku masih sama masih seru kadang emang bosan sih tapi pas bosannya malah muncul quest sama map baru otomatis bosannya ilang dong meskipun nyerah sama artefak spyrall dan pergachaan tp menurutku fitur yg lain seru kok yg bilang ini game ga seru berarti ga ngerti maen soal jaringan sm update ga pernah ada gangguan sih walaupun mainnya di hp,udah main genshin impact pendapatku seru kadang emang bosan sih pas bosannya muncul quest map otomatis bosannya ilang nyerah artefak spyrall pergachaan tp menurutku fitur yg seru yg bilang game ga seru ga ngerti maen jaringan sm update ga gangguan sih mainnya hp,"['udah', 'main', 'genshin', 'impact', 'pendapatku', 'seru', 'kadang', 'emang', 'bosan', 'sih', 'pas', 'bosannya', 'muncul', 'quest', 'map', 'otomatis', 'bosannya', 'ilang', 'nyerah', 'artefak', 'spyrall', 'pergachaan', 'tp', 'menurutku', 'fitur', 'yg', 'seru', 'yg', 'bilang', 'game', 'ga', 'seru', 'ga', 'ngerti', 'maen', 'jaringan', 'sm', 'update', 'ga', 'gangguan', 'sih', 'mainnya', 'hp']",udah main genshin impact dapat seru kadang emang bosan sih pas bosan muncul quest map otomatis bosan ilang nyerah artefak spyrall pergachaan tp turut fitur yg seru yg bilang game ga seru ga ngerti maen jaring sm update ga ganggu sih main hp
"Dari Segi gameplay,alur cerita N grafik ny oke,bisa open world dll. ga ngebosenin karakter ny bagus² bintang 5 untuk Dev!! Kerenn",5,Positif,dari segi gameplayalur cerita n grafik ny okebisa open world dll ga ngebosenin karakter ny bagus bintang  untuk dev kerenn,segi gameplayalur cerita n grafik ny okebisa open world dll ga ngebosenin karakter ny bagus bintang dev kerenn,"['segi', 'gameplayalur', 'cerita', 'n', 'grafik', 'ny', 'okebisa', 'open', 'world', 'dll', 'ga', 'ngebosenin', 'karakter', 'ny', 'bagus', 'bintang', 'dev', 'kerenn']",segi gameplayalur cerita n grafik ny okebisa open world dll ga ngebosenin karakter ny bagus bintang dev kerenn
"tolong dong untuk quest event jangan terlalu banyak dialog dan berpindah tempat, cukup di satu tempat saja jangan kesana kemari tapi hadiah penyelesaian quest tidak sebanding dengan waktu luangku yang berharga",4,Positif,tolong dong untuk quest event jangan terlalu banyak dialog dan berpindah tempat cukup di satu tempat saja jangan kesana kemari tapi hadiah penyelesaian quest tidak sebanding dengan waktu luangku yang berharga,tolong quest event dialog berpindah kesana kemari hadiah penyelesaian quest sebanding luangku berharga,"['tolong', 'quest', 'event', 'dialog', 'berpindah', 'kesana', 'kemari', 'hadiah', 'penyelesaian', 'quest', 'sebanding', 'luangku', 'berharga']",tolong quest event dialog pindah kesana kemari hadiah selesai quest banding luang harga
"Dari grafik udh keliatan banget ya.... , game bertema rpg dengan grafik yg terbilang GG gameplay nya juga seru gak bikin bosen , untuk fps lumayan lah 45 - 60+ fps bagus deh 👍",5,Positif,dari grafik udh keliatan banget ya  game bertema rpg dengan grafik yg terbilang gg gameplay nya juga seru gak bikin bosen  untuk fps lumayan lah    fps bagus deh ,grafik udh keliatan banget ya game bertema rpg grafik yg terbilang gg gameplay nya seru gak bikin bosen fps lumayan fps bagus deh,"['grafik', 'udh', 'keliatan', 'banget', 'ya', 'game', 'bertema', 'rpg', 'grafik', 'yg', 'terbilang', 'gg', 'gameplay', 'nya', 'seru', 'gak', 'bikin', 'bosen', 'fps', 'lumayan', 'fps', 'bagus', 'deh']",grafik udh liat banget ya game tema rpg grafik yg bilang gg gameplay nya seru gak bikin bosen fps lumayan fps bagus deh
